Reading Airport file from airports.txt
Read Airports: There were 5740 Airports with IATA code
Reading Routes file from routes.txt
Read Routes: There were 68292 routes with IATA code
Calculating Page Rank
PageRank Result:
2102 : 7.93410528641e-05 -> Kangiqsualujjuaq (Georges River) Airport, Canada
2103 : 7.91836234461e-05 -> Sand Point Airport, United States
2104 : 7.91836234461e-05 -> Cold Bay, United States
2105 : 7.91836234461e-05 -> Homer, United States
2106 : 7.91687899963e-05 -> Afutara Airport, Solomon Islands
2107 : 7.91687899963e-05 -> Auki Airport, Solomon Islands
2108 : 7.91687899963e-05 -> Fera/Maringe Airport, Solomon Islands
2109 : 7.91687899963e-05 -> Santa Cruz/Graciosa Bay/Luova Airport, Solomon Islands
2110 : 7.91687899963e-05 -> Marau Airport, Solomon Islands
2111 : 7.91687899963e-05 -> Ramata Airport, Solomon Islands
2112 : 7.91687899963e-05 -> Gatokae Airport, Solomon Islands
2113 : 7.90996658816e-05 -> Land's End / St. Just Airport, United Kingdom
2114 : 7.90714694877e-05 -> Stewart Intl, United States
2115 : 7.89502880381e-05 -> Mataveri Intl, Chile
2116 : 7.89479509374e-05 -> Colonel Hill Airport, Bahamas
2117 : 7.89479509374e-05 -> Spring Point, Bahamas
2118 : 7.89258259447e-05 -> Rainbow Lake Airport, Canada
2119 : 7.89258259447e-05 -> High Level, Canada
2120 : 7.88712777401e-05 -> Bukhara, Uzbekistan
2121 : 7.88616747052e-05 -> Biard, France
2122 : 7.87345448984e-05 -> Rahadi Usman, Indonesia
2123 : 7.87321926622e-05 -> Porto Santo, Portugal
2124 : 7.86502992881e-05 -> Parma, Italy
2125 : 7.86393022706e-05 -> Hanamaki, Japan
2126 : 7.85926285413e-05 -> Barnstable Muni Boardman Polando Fld, United States
2127 : 7.85796611542e-05 -> Gillam Airport, Canada
2128 : 7.85009249668e-05 -> Ulanhot Airport, China
2129 : 7.84522460762e-05 -> Bella Bella Airport, Canada
2130 : 7.84097645874e-05 -> Legazpi, Philippines
2131 : 7.84097645874e-05 -> Dumaguete, Philippines
2132 : 7.83982755238e-05 -> Marília Airport, Brazil
2133 : 7.83893969975e-05 -> Nanaimo Harbour Water Airport, Canada
2134 : 7.83407603908e-05 -> Laoag Intl, Philippines
2135 : 7.83407603908e-05 -> Tagbilaran, Philippines
2136 : 7.83031447476e-05 -> Watertown Regional Airport, United States
2137 : 7.82630227361e-05 -> Kemerovo, Russia
2138 : 7.82399816729e-05 -> Lourdes, France
2139 : 7.82358267013e-05 -> Professor Urbano Ernesto Stumpf, Brazil
2140 : 7.81081305097e-05 -> Saurimo, Angola
2141 : 7.81081305097e-05 -> Malanje, Angola
2142 : 7.80590923446e-05 -> Grand Rapids Itasca County, United States
2143 : 7.7930123052e-05 -> Magong, Taiwan
2144 : 7.7930123052e-05 -> Shang Yi, Taiwan
2145 : 7.78985601908e-05 -> Helena Rgnl, United States
2146 : 7.78397711258e-05 -> Xingyi Airport, China
2147 : 7.77558254113e-05 -> Gibraltar, Gibraltar
2148 : 7.75659269558e-05 -> Kumasi Airport, Ghana
2149 : 7.7386512821e-05 -> Newman Airport, Australia
2150 : 7.7386512821e-05 -> Geraldton Airport, Australia
2151 : 7.7386512821e-05 -> Learmonth, Australia
2152 : 7.73484094155e-05 -> Namsos Høknesøra Airport, Norway
2153 : 7.73333775059e-05 -> Sibiu, Romania
2154 : 7.70104200808e-05 -> Zhoubai, China
2155 : 7.70064437291e-05 -> Mid Delta Regional Airport, United States
2156 : 7.69524694686e-05 -> Val De Loire, France
2157 : 7.68459731631e-05 -> Lublin, Poland
2158 : 7.68350179668e-05 -> Wagga Wagga, Australia
2159 : 7.67689428646e-05 -> Altay Airport, China
2160 : 7.67596657697e-05 -> Gurupi Airport, Brazil
2161 : 7.67560045254e-05 -> Jorhat, India
2162 : 7.67002140815e-05 -> Muren Airport, Mongolia
2163 : 7.67002140815e-05 -> Dalanzadgad Airport, Mongolia
2164 : 7.66481898044e-05 -> Sannvhe, China
2165 : 7.65547325115e-05 -> Arcata, United States
2166 : 7.65342322422e-05 -> Weifang Airport, China
2167 : 7.65244100496e-05 -> Corumba Intl, Brazil
2168 : 7.64991802174e-05 -> Treasure Cay, Bahamas
2169 : 7.64903549419e-05 -> Central, Russia
2170 : 7.64882274878e-05 -> New Kitakyushu, Japan
2171 : 7.64859934637e-05 -> Vaasa, Finland
2172 : 7.63569803141e-05 -> Pico, Portugal
2173 : 7.62877687784e-05 -> General Rodolfo Sanchez Taboada Intl, Mexico
2174 : 7.62877687784e-05 -> Ciudad Obregon Intl, Mexico
2175 : 7.62725600838e-05 -> Batna Airport, Algeria
2176 : 7.61544733437e-05 -> Ponciano Arriaga Intl, Mexico
2177 : 7.60941684015e-05 -> Akiak Airport, United States
2178 : 7.60796189098e-05 -> Jiujiang Lushan Airport, China
2179 : 7.60514168996e-05 -> Axum, Ethiopia
2180 : 7.60055525233e-05 -> Shanhaiguan Airport, China
2181 : 7.59793296458e-05 -> Fort Chipewyan, Canada
2182 : 7.58742071697e-05 -> Obihiro, Japan
2183 : 7.58215136433e-05 -> Halmstad, Sweden
2184 : 7.57781787918e-05 -> Capitan Fap Guillermo Concha Iberico, Peru
2185 : 7.57430678592e-05 -> Jimma, Ethiopia
2186 : 7.57430678592e-05 -> Gambella, Ethiopia
2187 : 7.5703392773e-05 -> Dera Ismael Khan Airport, Pakistan
2188 : 7.56537903679e-05 -> Aro, Norway
2189 : 7.5585302669e-05 -> Kerry, Ireland
2190 : 7.55094152952e-05 -> Fukushima Airport, Japan
2191 : 7.54594095953e-05 -> Fredericton, Canada
2192 : 7.54351631233e-05 -> La Pedrera Airport, Colombia
2193 : 7.54351631233e-05 -> Tarapacá Airport, Colombia
2194 : 7.53310983347e-05 -> Anqing Airport, China
2195 : 7.52947871127e-05 -> Lashio, Burma
2196 : 7.52570631421e-05 -> Sanliurfa GAP, Turkey
2197 : 7.52187844694e-05 -> Cotopaxi International Airport, Ecuador
2198 : 7.52184490549e-05 -> Kalmar, Sweden
2199 : 7.51250472013e-05 -> Uberaba, Brazil
2200 : 7.51231718838e-05 -> Grand Case, Guadeloupe
2201 : 7.50002699972e-05 -> Bordj Badji Mokhtar Airport, Algeria
2202 : 7.49898929111e-05 -> Limnos, Greece
2203 : 7.48726467387e-05 -> Cabinda, Angola
2204 : 7.47538050796e-05 -> Arnold Palmer Regional Airport, United States
2205 : 7.47304128833e-05 -> Fabio Alberto Leon Bentley, Colombia
2206 : 7.466209155e-05 -> Floro, Norway
2207 : 7.45105188083e-05 -> Friedman Mem, United States
2208 : 7.44848549967e-05 -> Karlovy Vary, Czech Republic
2209 : 7.44545813921e-05 -> Tsushima, Japan
2210 : 7.4403791816e-05 -> Barau(Kalimaru) Airport, Indonesia
2211 : 7.43614700417e-05 -> Eagle Co Rgnl, United States
2212 : 7.43614700417e-05 -> Montrose Regional Airport, United States
2213 : 7.43168520334e-05 -> Béchar Boudghene Ben Ali Lotfi Airport, Algeria
2214 : 7.43168520334e-05 -> Tindouf, Algeria
2215 : 7.43006289342e-05 -> Pobedilovo Airport, Russia
2216 : 7.42896894084e-05 -> Red Devil Airport, United States
2217 : 7.42040498804e-05 -> Borba Airport, Brazil
2218 : 7.41621230122e-05 -> King Island Airport, Australia
2219 : 7.41595414139e-05 -> Bella Coola Airport, Canada
2220 : 7.41595414139e-05 -> Anahim Lake Airport, Canada
2221 : 7.40006614082e-05 -> Rock Springs Sweetwater County Airport, United States
2222 : 7.40006614082e-05 -> Gillette-Campbell County Airport, United States
2223 : 7.39941164741e-05 -> Zachar Bay Seaplane Base, United States
2224 : 7.39941164741e-05 -> Karuluk Airport, United States
2225 : 7.39427235678e-05 -> Havre City Co, United States
2226 : 7.39392481157e-05 -> Kzyl-Orda, Kazakhstan
2227 : 7.37840371349e-05 -> North Bay, Canada
2228 : 7.36820804129e-05 -> Humberside, United Kingdom
2229 : 7.36297333407e-05 -> Coari Airport, Brazil
2230 : 7.36155855087e-05 -> Hemavan Airport, Sweden
2231 : 7.35057721018e-05 -> Mayor Buenaventura Vivas, Venezuela
2232 : 7.34484531598e-05 -> Durango La Plata Co, United States
2233 : 7.32143839582e-05 -> Devils Lake Regional Airport, United States
2234 : 7.32143839582e-05 -> Brainerd Lakes Rgnl, United States
2235 : 7.32143839582e-05 -> Jamestown Regional Airport, United States
2236 : 7.32143839582e-05 -> Rhinelander Oneida County Airport, United States
2237 : 7.32143839582e-05 -> Falls Intl, United States
2238 : 7.32143839582e-05 -> Ford Airport, United States
2239 : 7.31632146598e-05 -> Ouzinkie Airport, United States
2240 : 7.31632146598e-05 -> Old Harbor Airport, United States
2241 : 7.30792009463e-05 -> Fernando De Noronha, Brazil
2242 : 7.29746074412e-05 -> Catumbela Airport, Angola
2243 : 7.29746074412e-05 -> Menongue, Angola
2244 : 7.29746074412e-05 -> Kuito, Angola
2245 : 7.29746074412e-05 -> Huambo, Angola
2246 : 7.29390100054e-05 -> Pardubice, Czech Republic
2247 : 7.29366754742e-05 -> Gwangju, South Korea
2248 : 7.29202967378e-05 -> Noyabrsk, Russia
2249 : 7.28512460937e-05 -> Moruya Airport, Australia
2250 : 7.28163332253e-05 -> Kegaska Airport, Canada
2251 : 7.27886945763e-05 -> Durham Tees Valley Airport, United Kingdom
2252 : 7.27381306403e-05 -> Kooddoo, Maldives
2253 : 7.27381306403e-05 -> Kadhdhoo Airport, Maldives
2254 : 7.27381306403e-05 -> Gan Island Airport, Maldives
2255 : 7.27381306403e-05 -> Kaadedhdhoo, Maldives
2256 : 7.27064129404e-05 -> Cape Lisburne Lrrs, United States
2257 : 7.26033073212e-05 -> Ubon Ratchathani, Thailand
2258 : 7.25616463594e-05 -> Humaita Airport, Brazil
2259 : 7.23196198369e-05 -> Puerto Penasco, Mexico
2260 : 7.22402281206e-05 -> Porbandar, India
2261 : 7.21335170129e-05 -> Cat Bi International Airport, Vietnam
2262 : 7.20412466711e-05 -> Salt Cay Airport, Turks and Caicos Islands
2263 : 7.20412466711e-05 -> South Caicos, Turks and Caicos Islands
2264 : 7.19887460335e-05 -> Oued Irara, Algeria
2265 : 7.18810696485e-05 -> Ittoqqortoormiit Heliport, Greenland
2266 : 7.18789182746e-05 -> Montgomery Regional Airport , United States
2267 : 7.18241399203e-05 -> Hyakuri, Japan
2268 : 7.16698689294e-05 -> Kalymnos Island, Greece
2269 : 7.16001913203e-05 -> Whangarei, New Zealand
2270 : 7.16001913203e-05 -> Gisborne, New Zealand
2271 : 7.15545139314e-05 -> Central Wisconsin, United States
2272 : 7.15007783988e-05 -> Dalat, Vietnam
2273 : 7.14818190527e-05 -> Kasos, Greece
2274 : 7.1423357518e-05 -> Korla Airport, China
2275 : 7.12689670564e-05 -> Chalkyitsik Airport, United States
2276 : 7.11516084382e-05 -> Evansville Regional, United States
2277 : 7.11265498209e-05 -> Walvis Bay Airport, Namibia
2278 : 7.10796611786e-05 -> Rock Sound, Bahamas
2279 : 7.10653604729e-05 -> Invercargill, New Zealand
2280 : 7.09689209057e-05 -> Chautauqua County-Jamestown, United States
2281 : 7.09689209057e-05 -> Bradford Regional Airport, United States
2282 : 7.09689209057e-05 -> DuBois Regional Airport, United States
2283 : 7.09689209057e-05 -> Franklin, United States
2284 : 7.0916894008e-05 -> Memorial Field, United States
2285 : 7.0916894008e-05 -> South Arkansas Rgnl At Goodwin Fld, United States
2286 : 7.08205062246e-05 -> Manley Hot Springs Airport, United States
2287 : 7.08205062246e-05 -> Healy River Airport, United States
2288 : 7.08205062246e-05 -> Central Airport, United States
2289 : 7.08205062246e-05 -> Rampart Airport, United States
2290 : 7.0791509576e-05 -> Long Banga Airport, Malaysia
2291 : 7.06890049424e-05 -> Albert J Ellis, United States
2292 : 7.06890049424e-05 -> Augusta Rgnl At Bush Fld, United States
2293 : 7.04590914334e-05 -> Ourilandia do Norte Airport, Brazil
2294 : 7.03878900382e-05 -> Tufi Airport, Papua New Guinea
2295 : 7.03527491213e-05 -> Nukus Airport, Uzbekistan
2296 : 7.03494056853e-05 -> Humera Airport, Ethiopia
2297 : 7.0272387362e-05 -> Gaspe, Canada
2298 : 7.02473258314e-05 -> Samaná El Catey International Airport, Dominican Republic
2299 : 7.02090873324e-05 -> Kosice, Slovakia
2300 : 7.0079966899e-05 -> Salisbury Ocean City Wicomico Rgnl, United States
2301 : 7.00446530353e-05 -> Weipa, Australia
2302 : 7.00293353553e-05 -> John Murtha Johnstown-Cambria County Airport, United States
2303 : 7.00293353553e-05 -> Altoona Blair Co, United States
2304 : 6.99021899399e-05 -> Savannakhet, Laos
2305 : 6.98372328949e-05 -> Mahshahr, Iran
2306 : 6.97723372498e-05 -> Tengchong Tuofeng Airport, China
2307 : 6.97489610617e-05 -> Grozny Airport, Russia
2308 : 6.97041039709e-05 -> Beloyarsky, Russia
2309 : 6.96558199111e-05 -> Lichinga, Mozambique
2310 : 6.95564523686e-05 -> Yan'an Airport, China
2311 : 6.95449628314e-05 -> Youngstown Warren Rgnl, United States
2312 : 6.95222316619e-05 -> Barquisimeto Intl, Venezuela
2313 : 6.95138048636e-05 -> Nanchong Airport, China
2314 : 6.9486758666e-05 -> Tirupati, India
2315 : 6.94582605699e-05 -> Hail, Saudi Arabia
2316 : 6.93538449234e-05 -> Ramsar, Iran
2317 : 6.93538449234e-05 -> Birjand, Iran
2318 : 6.93528076953e-05 -> Abbotsford, Canada
2319 : 6.93043157338e-05 -> Pamplona, Spain
2320 : 6.90173000616e-05 -> San Salvador, Bahamas
2321 : 6.89318576221e-05 -> Choibalsan Airport, Mongolia
2322 : 6.88739413127e-05 -> Dandong, China
2323 : 6.87948562742e-05 -> Conceicao Do Araguaia, Brazil
2324 : 6.87165495494e-05 -> Gwadar, Pakistan
2325 : 6.85822630016e-05 -> Walaha Airport, Vanuatu
2326 : 6.85822630016e-05 -> Sara Airport, Vanuatu
2327 : 6.85785770606e-05 -> Vasteras, Sweden
2328 : 6.85781405205e-05 -> Khajuraho, India
2329 : 6.8542325614e-05 -> Herat, Afghanistan
2330 : 6.85317087331e-05 -> Oriximina Airport, Brazil
2331 : 6.85260792875e-05 -> Ithaca Tompkins Rgnl, United States
2332 : 6.84713615355e-05 -> Vorkuta Airport, Russia
2333 : 6.84509725723e-05 -> Balimo Airport, Papua New Guinea
2334 : 6.84421823667e-05 -> Navoi Airport, Uzbekistan
2335 : 6.84421823667e-05 -> Karshi Khanabad Airport, Uzbekistan
2336 : 6.84267685233e-05 -> Hebei Handan Airport, China
2337 : 6.83486396996e-05 -> Quzhou Airport, China
2338 : 6.83482396094e-05 -> Bayannur, China
2339 : 6.83373634253e-05 -> Windsor, Canada
2340 : 6.83174931756e-05 -> Dongying Airport, China
2341 : 6.8125130567e-05 -> Sitia, Greece
2342 : 6.80326811155e-05 -> Qingshan, China
2343 : 6.79678961966e-05 -> Lankaran International Airport, Azerbaijan
2344 : 6.79448930651e-05 -> Mattala Rajapaksa Intl., Sri Lanka
2345 : 6.78782888874e-05 -> Jinzhou Airport, China
2346 : 6.78318309005e-05 -> Kulob Airport, Tajikistan
2347 : 6.78261283477e-05 -> Biskra, Algeria
2348 : 6.772083872e-05 -> Ikaria, Greece
2349 : 6.77196939483e-05 -> Skagen, Norway
2350 : 6.76480636987e-05 -> Puerto Escondido Intl, Mexico
2351 : 6.75995459606e-05 -> Laage, Germany
2352 : 6.75823748362e-05 -> Pointe Vele Airport, Wallis and Futuna
2353 : 6.74805514107e-05 -> Guanambi Airport, Brazil
2354 : 6.7420214121e-05 -> Al Ain International Airport, United Arab Emirates
2355 : 6.74158816959e-05 -> Rafael Hernandez, Puerto Rico
2356 : 6.72410048919e-05 -> H As Hanandjoeddin, Indonesia
2357 : 6.72296598531e-05 -> Port Lincoln Airport, Australia
2358 : 6.71834138089e-05 -> Charlo, Canada
2359 : 6.69945031859e-05 -> Mukah Airport, Malaysia
2360 : 6.694614156e-05 -> Erzurum, Turkey
2361 : 6.694614156e-05 -> Erhac, Turkey
2362 : 6.69391478587e-05 -> La Abraq Airport, Libya
2363 : 6.69105342894e-05 -> Uraj, Russia
2364 : 6.69071302877e-05 -> Tamale, Ghana
2365 : 6.68437751576e-05 -> Cicia Airport, Fiji
2366 : 6.68437751576e-05 -> Lakeba Island Airport, Fiji
2367 : 6.68437751576e-05 -> Vanua Balavu Airport, Fiji
2368 : 6.68437751576e-05 -> Funafuti International, Tuvalu
2369 : 6.68251077356e-05 -> Belbek Sevastopol International Airport, Ukraine
2370 : 6.67184457337e-05 -> Bundaberg, Australia
2371 : 6.67184457337e-05 -> Proserpine Whitsunday Coast, Australia
2372 : 6.66944691255e-05 -> Kars Airport, Turkey
2373 : 6.66773657623e-05 -> Dimokritos, Greece
2374 : 6.66444868376e-05 -> Port Moller Airport, United States
2375 : 6.65024734581e-05 -> Tiska, Algeria
2376 : 6.64996209318e-05 -> Bonito Airport, Brazil
2377 : 6.64860980326e-05 -> Abdul Rachman Saleh, Indonesia
2378 : 6.64603873749e-05 -> Edward Bodden Airfield, Cayman Islands
2379 : 6.64422399725e-05 -> Shpakovskoye, Russia
2380 : 6.6335008352e-05 -> Ronneby, Sweden
2381 : 6.62271454893e-05 -> Abraham Lincoln Capital, United States
2382 : 6.62245908021e-05 -> Osvaldo Vieira International Airport, Guinea-Bissau
2383 : 6.61498147639e-05 -> Pelican Seaplane Base, United States
2384 : 6.61498147639e-05 -> Angoon Seaplane Base, United States
2385 : 6.59057244684e-05 -> Surigao Airport, Philippines
2386 : 6.59057244684e-05 -> Masbate Airport, Philippines
2387 : 6.58367202719e-05 -> Naga Airport, Philippines
2388 : 6.58367202719e-05 -> Tuguegarao Airport, Philippines
2389 : 6.58367202719e-05 -> Roxas Airport, Philippines
2390 : 6.58367202719e-05 -> Cotabato, Philippines
2391 : 6.57140435017e-05 -> Prince Rupert, Canada
2392 : 6.57072480144e-05 -> St Pierre Pierrefonds, Reunion
2393 : 6.56712655002e-05 -> Tin City LRRS Airport, United States
2394 : 6.56393563349e-05 -> Mardin Airport, Turkey
2395 : 6.56355422303e-05 -> Longyear, Norway
2396 : 6.55961282722e-05 -> Coldfoot Airport, United States
2397 : 6.55584588744e-05 -> Oulu, Finland
2398 : 6.55189487214e-05 -> Philibert Tsiranana, Madagascar
2399 : 6.55010108324e-05 -> Oranjemund Airport, Namibia
2400 : 6.53181154079e-05 -> Dawson Creek, Canada
2401 : 6.52995603694e-05 -> Presidente Prudente, Brazil
2402 : 6.52770199362e-05 -> Casa De Campo Intl, Dominican Republic
2403 : 6.51764499826e-05 -> Tte De Av Salvador Ogaya G, Bolivia
2404 : 6.51681067814e-05 -> Gazipasa Airport, Turkey
2405 : 6.5134374478e-05 -> Cascavel, Brazil
2406 : 6.51325540411e-05 -> Canadian Rockies Intl, Canada
2407 : 6.50412360739e-05 -> Forquilhinha, Brazil
2408 : 6.498529705e-05 -> Sivas, Turkey
2409 : 6.48650320841e-05 -> Puerto Lempira Airport, Honduras
2410 : 6.48411148546e-05 -> Ranai Airport, Indonesia
2411 : 6.48097274158e-05 -> Mangaia Island Airport, Cook Islands
2412 : 6.48097274158e-05 -> Mauke Airport, Cook Islands
2413 : 6.48097274158e-05 -> Mitiaro Island Airport, Cook Islands
2414 : 6.47499291442e-05 -> Muan, South Korea
2415 : 6.47426806744e-05 -> Ciudad Del Carmen Intl, Mexico
2416 : 6.46416719784e-05 -> Nouadhibou, Mauritania
2417 : 6.46164225566e-05 -> Esbjerg, Denmark
2418 : 6.46154418243e-05 -> Rochester, United States
2419 : 6.44125306459e-05 -> Aerotortuguero Airport, Costa Rica
2420 : 6.43573767191e-05 -> Iki, Japan
2421 : 6.43216910341e-05 -> Bahawalpur Airport, Pakistan
2422 : 6.43079404474e-05 -> Takapoto, French Polynesia
2423 : 6.42786262157e-05 -> Morgantown Muni Walter L Bill Hart Fld, United States
2424 : 6.41518407752e-05 -> Lord Howe Island Airport, Australia
2425 : 6.41518407752e-05 -> Hervey Bay Airport, Australia
2426 : 6.41518407752e-05 -> Tamworth, Australia
2427 : 6.41518407752e-05 -> Norfolk Island Intl, Norfolk Island
2428 : 6.41518407752e-05 -> Avalon, Australia
2429 : 6.41264644268e-05 -> Ngaoundere, Cameroon
2430 : 6.40466796391e-05 -> Camilo Ponce Enriquez Airport, Ecuador
2431 : 6.39508608126e-05 -> Astypalaia, Greece
2432 : 6.39130467686e-05 -> Mau Hau, Indonesia
2433 : 6.39130467686e-05 -> Wai Oti, Indonesia
2434 : 6.38608624768e-05 -> Jolo Airport, Philippines
2435 : 6.37877129473e-05 -> Bubung, Indonesia
2436 : 6.37734507951e-05 -> Sangafa Airport, Vanuatu
2437 : 6.37734507951e-05 -> Lamen Bay Airport, Vanuatu
2438 : 6.37734507951e-05 -> Tongoa Island Airport, Vanuatu
2439 : 6.37734507951e-05 -> Valesdir Airport, Vanuatu
2440 : 6.37524972177e-05 -> El Alcaraván Airport, Colombia
2441 : 6.37524972177e-05 -> Alfonso Lopez Pumarejo, Colombia
2442 : 6.37524972177e-05 -> Santiago Perez, Colombia
2443 : 6.37524972177e-05 -> Jorge E Gonzalez Torres, Colombia
2444 : 6.37524972177e-05 -> Benito Salas, Colombia
2445 : 6.37524972177e-05 -> Gustavo Artunduaga Paredes, Colombia
2446 : 6.37524972177e-05 -> Gerardo Tobar Lopez, Colombia
2447 : 6.37315000987e-05 -> Juan Casiano, Colombia
2448 : 6.37288255117e-05 -> Central Nebraska Regional Airport, United States
2449 : 6.37153559386e-05 -> Coronel Carlos Ciriani Santa Rosa Intl, Peru
2450 : 6.35178223536e-05 -> Mogador Airport, Morocco
2451 : 6.33715721389e-05 -> Hays Regional Airport, United States
2452 : 6.33573703662e-05 -> Carpiquet, France
2453 : 6.33302265526e-05 -> Geneina Airport, Sudan
2454 : 6.33302265526e-05 -> Nyala Airport, Sudan
2455 : 6.3097343705e-05 -> Palanga Intl, Lithuania
2456 : 6.30471474489e-05 -> Waterloo, Canada
2457 : 6.30413832339e-05 -> Saint John, Canada
2458 : 6.30269120342e-05 -> Mount Gambier Airport, Australia
2459 : 6.30101744865e-05 -> Wajir, Kenya
2460 : 6.27136402699e-05 -> Nakhon Phanom, Thailand
2461 : 6.27136402699e-05 -> Nakhon Si Thammarat, Thailand
2462 : 6.27136402699e-05 -> Trang, Thailand
2463 : 6.26825847926e-05 -> Kittila, Finland
2464 : 6.24998831832e-05 -> Caumont, France
2465 : 6.2324416922e-05 -> Sundsvall Harnosand, Sweden
